H2O,flux,Tem,V,cd,H2,CO,Q
0.4,350,1073,0.93,687.18,0.012223000000000001,0.0074563,-0.13375
0.2,450,1073,1.26,4716.5,0.036156,0.070776,-0.28267
0.6,500,1023,1.53,25016.0,0.47483000000000003,0.23748000000000002,4.8008
0.6,500,1123,1.02,3208.4,0.049958999999999996,0.014995,-0.38319000000000003
0.4,450,1023,1.05,753.92,0.010867,0.005986600000000001,-0.070226
0.4,450,1023,1.52,17271.0,0.24245999999999998,0.22236,2.5316
0.15,500,1023,1.09,941.97,0.0047637,0.014185,-0.14803
0.3,450,1073,1.23,4266.7,0.048477,0.048463,-0.15830999999999998
0.5,450,1023,1.54,21893.0,0.37992,0.27274,3.7765
0.3,550,1073,1.29,6036.3,0.057083,0.056153999999999996,0.018519
0.4,500,1123,1.45,23799.0,0.28546,0.29777,2.3732
0.45,500,1023,1.29,3628.5,0.051273,0.023521,0.24773
0.3,500,1023,1.25,2466.7,0.025838999999999997,0.024324000000000002,0.018033
0.6,500,1123,1.38,25262.0,0.44873,0.21849000000000002,3.2507
0.7,550,1073,1.11,3361.5,0.052694000000000005,0.009657700000000002,-0.13725
0.5,480,1023,0.99,554.83,0.008594,0.0030234000000000003,-0.061525
0.1,400,1123,1.39,11522.0,0.041243,0.2605,-0.7217899999999999
0.1,450,1023,1.36,4639.1,0.015925,0.089765,-0.046225
0.9,450,1023,1.31,9718.4,0.23661,0.013378,0.9869100000000001
0.9,550,1073,1.06,3079.5,0.05421599999999999,0.0029502,-0.18087999999999999
0.7,350,1073,1.09,3001.4,0.072495,0.015207,-0.20432
0.5,400,1073,1.52,23111.0,0.44466999999999995,0.37674,4.0037
0.5,400,1023,0.9,280.73,0.0051277,0.0019128,-0.047618
0.2,500,1123,1.59,24711.0,0.14318,0.44214,1.6397
0.5,400,1123,1.35,18003.0,0.32644,0.21664,1.2044
0.5,460,1023,1.34,5596.2,0.091297,0.037174,0.55265
0.75,500,1023,1.03,1005.3,0.018054,0.0022138,-0.06226
0.5,500,1033,1.27,3969.4,0.059347000000000004,0.022635,0.22616
0.7,550,1073,1.13,3802.9,0.059766,0.011025,-0.10845
0.4,350,1073,1.35,9708.9,0.16871,0.1361,0.42308
0.5,420,1023,1.6,23626.0,0.44983,0.3841,5.2795
0.8,550,1073,1.34,18883.0,0.36835999999999997,0.056795000000000005,1.6307
0.2,450,1073,1.32,6530.5,0.049043,0.10084,-0.1718
0.3,450,1073,0.95,715.38,0.0083765,0.0075757,-0.14340999999999998
0.3,450,1073,1.44,14172.0,0.14962999999999999,0.20202,0.9143700000000001
0.4,350,1073,1.27,5994.5,0.10518,0.074638,0.01937
0.6,550,1073,1.19,4811.6,0.070748,0.019431999999999998,0.0022504
0.1,500,1123,1.21,5441.1,0.017225,0.092386,-0.8965700000000001
0.7,550,1073,1.22,6711.3,0.1074,0.020853999999999998,0.16959000000000002
0.7,350,1073,1.25,8302.4,0.21135,0.050091000000000004,0.20676
0.2,450,1073,0.9,429.82,0.0035034999999999997,0.0060793,-0.1139
0.2,450,1123,1.18,5027.9,0.037927999999999996,0.07523300000000001,-0.65156
0.15,500,1023,1.08,882.99,0.0044687,0.013290999999999999,-0.14428
0.1,500,1123,0.97,1353.7,0.0044706,0.022638,-0.41586999999999996
0.7,450,1073,1.28,10189.0,0.20455,0.046127999999999995,0.5150399999999999
0.6,400,1023,1.52,21862.0,0.52057,0.28651,3.7879
0.05,500,1023,1.4,5817.6,0.008312200000000002,0.11135999999999999,-0.013641
0.5,480,1023,1.36,6432.3,0.1011,0.041514999999999996,0.71128
0.5,420,1023,1.44,12238.0,0.22115,0.11594000000000002,1.6531
0.6,550,1073,1.26,7473.5,0.11117,0.032208999999999995,0.31029
0.5,480,1023,1.04,784.06,0.012154,0.0042844,-0.062929
0.7,450,1073,1.43,24410.0,0.5936100000000001,0.21009,3.1107
0.9,400,1023,0.98,860.08,0.020682,0.000978,-0.07760700000000001
0.45,500,1023,1.14,1400.2,0.019738,0.008561200000000001,-0.032864
0.5,500,1113,1.34,16214.0,0.23761,0.13097999999999999,1.0415
0.5,500,1113,1.44,25465.0,0.38328,0.2798,3.7012
0.5,400,1073,1.28,7362.0,0.13324,0.062821,0.22436999999999999
0.2,550,1073,1.0,994.09,0.006763600000000001,0.01139,-0.20875
0.4,500,1123,1.23,8267.5,0.10286,0.06982000000000001,-0.16658
0.4,550,1073,1.06,1692.8,0.020065,0.010948999999999999,-0.17924
0.1,450,1123,1.01,1803.4,0.0064698,0.03361,-0.5181100000000001
0.1,450,1073,1.21,3489.5,0.012451,0.06575299999999999,-0.47571
0.5,500,1113,1.11,4301.2,0.061665,0.026035000000000003,-0.31644
0.3,500,1023,1.13,1177.1,0.012376,0.011355,-0.079549
0.05,500,1023,0.97,429.49,0.000625,0.008011,-0.11642999999999999
0.5,400,1053,1.16,2713.5,0.049091,0.020046,-0.080927
0.5,400,1103,1.36,16106.0,0.29312,0.18215,1.0726
0.15,500,1023,1.26,2598.6,0.012993000000000001,0.039664,-0.12709
0.9,500,1123,1.34,25763.0,0.8387399999999999,0.089825,1.1977
0.5,420,1023,0.93,358.07,0.0062605,0.0022965,-0.054091
0.2,500,1123,1.49,19878.0,0.1186,0.32629,0.48748
0.7,450,1123,0.96,2421.5,0.044618,0.0096591,-0.3682
0.2,500,1023,1.03,613.11,0.0043170000000000005,0.008009899999999999,-0.10457000000000001
0.3,550,1073,1.02,1189.9,0.011652,0.010099,-0.18557
0.2,550,1073,1.26,4750.9,0.03077,0.057192999999999994,-0.26275
0.5,500,1063,1.44,18328.0,0.27708,0.16085,2.2431
0.5,440,1023,0.96,449.62,0.007538600000000001,0.0027238,-0.059336
0.5,410,1023,1.34,5709.7,0.10367,0.044254,0.53272
0.6,350,1073,0.91,769.69,0.016971,0.0050743,-0.13984000000000002
0.6,450,1023,1.34,6719.2,0.1247,0.035885,0.7167600000000001
0.8,400,1023,1.22,3931.0,0.092764,0.010268000000000001,0.19715
0.35,500,1023,0.97,404.65,0.004824800000000001,0.003307,-0.060538
0.5,490,1023,1.16,1689.4,0.025745999999999998,0.009183799999999999,-0.0067835
0.7,500,1123,1.06,4585.9,0.077324,0.016464,-0.42053999999999997
0.2,400,1123,1.04,2276.7,0.019750999999999998,0.037314,-0.47448999999999997
0.7,450,1073,1.17,4919.5,0.09456,0.019025,-0.054433
0.3,400,1123,0.92,1036.7,0.013235,0.012731000000000001,-0.22509
0.5,450,1023,1.51,19358.0,0.33299999999999996,0.21577,3.1055
0.85,500,1023,1.12,2047.3,0.039049,0.0026785999999999997,0.0027289000000000002
0.5,470,1023,1.54,22195.0,0.3692,0.25801,3.8801
0.3,400,1023,1.22,2087.8,0.026764999999999997,0.026213,-0.037349
0.2,400,1023,1.27,2763.9,0.023578,0.046722,-0.069906
0.5,410,1023,0.9,280.16,0.005003100000000001,0.0018526,-0.047264999999999995
0.3,350,1073,1.11,2123.4,0.030519,0.030683,-0.24645
0.5,400,1113,1.28,11285.0,0.2019,0.10843,0.23854
0.3,400,1023,1.5,13139.0,0.15811,0.21906,1.4891
0.65,500,1023,1.18,2341.2,0.039879000000000005,0.007887,0.058017
0.3,550,1073,1.0,1035.3,0.01015,0.008767299999999999,-0.17332
0.8,450,1023,1.26,5187.4,0.11037999999999999,0.012172,0.39924
0.4,550,1073,1.24,4975.5,0.05859400000000001,0.034422,0.014793
0.5,400,1093,1.09,3004.0,0.053255,0.022981,-0.26618
0.1,550,1073,0.99,935.78,0.0029114,0.014169999999999999,-0.25259000000000004
0.3,500,1123,1.4,16839.0,0.15650999999999998,0.21695,0.49803000000000003
0.7,450,1073,1.12,3602.6,0.068591,0.013475999999999998,-0.14875
0.1,500,1123,1.42,13518.0,0.039810000000000005,0.24369000000000002,-0.59993
0.2,500,1123,0.99,1646.1,0.012003,0.021006999999999998,-0.37783
0.5,430,1023,1.5,18274.0,0.32753000000000004,0.21061999999999997,2.8212
0.8,450,1023,0.98,762.55,0.015534000000000001,0.001516,-0.0709
0.9,500,1023,1.19,3508.7,0.06976399999999999,0.0031523000000000002,0.16517
0.6,350,1073,1.13,3385.5,0.075769,0.023409,-0.17485
0.5,500,1053,1.46,18870.0,0.28731,0.16955,2.5372
0.8,400,1023,1.1,1740.3,0.040097,0.0041395,-0.038883999999999995
0.6,450,1023,0.93,407.68,0.0073187,0.0017765,-0.056241
0.9,550,1073,0.91,1089.2,0.018862999999999998,0.0010512,-0.16162
0.2,450,1023,1.03,616.35,0.0047972,0.0089666,-0.10632
0.9,550,1073,1.31,18221.0,0.39261999999999997,0.02694,1.2844
0.2,350,1073,1.19,3183.3,0.030758999999999998,0.061316999999999997,-0.3417
0.5,500,1113,1.01,2354.2,0.033669,0.013796000000000001,-0.31206999999999996
0.5,500,1033,1.49,18945.0,0.29219,0.17292000000000002,2.9322
0.8,550,1073,0.93,1144.7,0.018782,0.0021493000000000003,-0.16409
0.65,500,1023,1.53,26284.0,0.55528,0.24361999999999998,5.2952
0.5,440,1023,1.26,3244.6,0.054798,0.021135,0.17179
0.8,400,1123,0.94,2300.9,0.050699,0.0073425,-0.37719
0.9,550,1073,1.17,6316.7,0.11494000000000001,0.006403699999999999,0.043757
0.5,400,1073,1.45,19752.0,0.36965,0.26389,2.2581
0.5,400,1023,1.38,7741.2,0.1447,0.06665800000000001,0.85426
0.6,450,1123,1.38,24218.0,0.48101000000000005,0.24865,3.0967
0.9,500,1023,1.05,1362.0,0.026427,0.001143,-0.053818
0.9,450,1073,1.31,17915.0,0.49964,0.038827999999999994,1.0819
0.5,500,1113,1.04,2841.4,0.040658,0.016769,-0.32736
0.05,500,1023,0.96,395.48,0.000575,0.0073767,-0.1094
0.35,500,1023,0.91,249.66,0.0029724,0.0020429000000000003,-0.045711
0.5,500,1093,0.94,1120.4,0.016146,0.0063578,-0.18984
0.2,450,1023,0.92,257.27,0.0020050999999999997,0.0037375999999999998,-0.060221000000000004
0.3,500,1123,1.3,10471.0,0.10191,0.11877,-0.16784000000000002
0.8,350,1073,1.35,18119.0,0.6283,0.1285,1.2241
0.5,500,1113,1.39,21078.0,0.31215,0.19693,2.0382
0.9,500,1023,1.29,7792.3,0.16415,0.0083494,0.77547
0.9,450,1123,1.1,7022.2,0.15477,0.010653,-0.45997
0.7,400,1023,1.07,1265.6,0.027361,0.0046137,-0.061426
0.2,500,1023,1.36,4730.5,0.032701,0.06476699999999999,0.15273
0.8,450,1023,1.18,2915.9,0.060580999999999996,0.006190600000000001,0.091426
0.6,450,1073,0.9,709.08,0.012362,0.0034454999999999998,-0.12732000000000002
0.5,430,1023,0.99,561.88,0.0096267,0.0035027,-0.06459
0.3,450,1123,1.5,22566.0,0.22141,0.3842,1.5496
0.2,400,1023,1.51,12243.0,0.097736,0.24479,1.0858
0.4,450,1123,1.23,8215.3,0.11218,0.079166,-0.19103
0.6,450,1023,0.96,513.08,0.009218500000000001,0.0022345,-0.061776
0.5,500,1103,1.43,23308.0,0.34903,0.23629,2.8003
0.5,500,1113,1.43,24700.0,0.37024,0.26264,3.2547
0.5,470,1023,1.43,11124.0,0.18036,0.08615199999999999,1.5389
0.2,400,1123,1.51,19590.0,0.13992000000000002,0.42835,0.51269
0.9,400,1023,0.92,546.03,0.013085,0.000625,-0.068737
0.2,350,1073,1.35,7532.2,0.068678,0.15732000000000002,-0.13086
0.35,500,1023,1.24,2381.8,0.028333999999999998,0.020124,0.039994999999999996
0.65,500,1023,1.26,3989.8,0.068594,0.014256999999999999,0.29008
0.5,450,1023,1.2,2197.1,0.03625,0.013466999999999998,0.038862
0.3,400,1023,1.48,11593.0,0.14105,0.18534,1.2547
0.3,550,1073,1.57,24276.0,0.20488,0.32837,2.9167
0.8,450,1023,1.45,23266.0,0.70006,0.15073,3.1867
0.45,500,1023,1.2,2037.3,0.028736,0.01265,0.028883999999999996
0.55,500,1023,1.12,1397.2,0.021928,0.0063183,-0.031274
0.4,550,1073,1.25,5281.5,0.062164,0.036792,0.046267
0.8,400,1023,1.41,18986.0,0.58554,0.11188,2.2883
0.2,400,1023,1.26,2604.3,0.022237,0.04392,-0.081763
0.8,450,1073,1.32,16218.0,0.385,0.062026,1.1235
0.5,400,1103,1.15,4797.4,0.08493400000000001,0.038458,-0.2618
0.1,450,1073,1.56,17913.0,0.05732,0.38958000000000004,0.78305
0.7,400,1123,1.12,6425.2,0.13649,0.031653,-0.39575
0.5,500,1063,1.33,8936.6,0.13272,0.059317999999999996,0.63351
0.8,400,1123,1.01,3663.5,0.081669,0.011787,-0.45561
0.5,400,1033,1.32,5743.5,0.10603,0.046159,0.42895
0.2,550,1073,1.46,13870.0,0.08252000000000001,0.18964,0.62338
0.1,350,1073,1.1,1896.0,0.0086052,0.045704,-0.39812
0.7,350,1073,0.98,1473.1,0.03514,0.007254899999999999,-0.19835
0.7,400,1023,1.08,1351.1,0.029227,0.0049368,-0.057076
0.2,500,1023,1.29,3087.6,0.021440999999999998,0.041424,-0.025725
0.8,450,1073,1.21,7324.5,0.15454,0.020306,0.1269
0.5,500,1103,1.15,4819.3,0.069481,0.029297000000000004,-0.23021
0.6,400,1023,1.45,16355.0,0.36489,0.15394000000000002,2.3145
0.5,470,1023,1.08,1022.7,0.016171,0.005760100000000001,-0.057293
0.7,500,1123,0.9,1569.0,0.026023,0.005496899999999999,-0.28481999999999996
0.5,500,1073,1.13,2941.1,0.042925,0.016839,-0.14714000000000002
0.5,400,1033,1.15,1903.1,0.034756999999999996,0.013515000000000001,-0.046482
0.6,450,1023,1.53,23810.0,0.50553,0.26915,4.4578
0.3,400,1023,1.2,1846.7,0.023699,0.023066999999999997,-0.055849
0.3,550,1073,0.95,712.23,0.006997,0.0060088,-0.13885999999999998
0.1,400,1023,1.13,1247.4,0.0048636,0.026497000000000003,-0.1953
0.3,400,1123,1.6,24016.0,0.26369000000000004,0.53741,3.8284
0.4,400,1123,1.4,18853.0,0.27748,0.28828000000000004,1.1652
0.5,490,1023,1.33,5148.0,0.07911499999999999,0.031048000000000003,0.49692
0.4,450,1023,1.0,533.53,0.0076896,0.0042243,-0.065954
0.1,400,1123,1.18,4592.8,0.017603999999999998,0.097785,-0.8544700000000001
0.9,500,1123,1.29,22693.0,0.60025,0.052149,0.64753
0.5,500,1073,1.06,1919.6,0.027972000000000004,0.010775,-0.17878
0.5,480,1023,1.0,595.67,0.009228100000000001,0.003247,-0.062449
0.4,450,1073,1.54,23515.0,0.31787,0.36227,3.2466
0.7,400,1023,1.49,22048.0,0.63435,0.23808,3.5056
0.4,450,1123,1.41,20246.0,0.26793,0.2691,1.4579
0.4,400,1123,1.33,13853.0,0.20653000000000002,0.18120999999999998,0.37201
0.5,500,1053,1.28,5645.6,0.08375,0.034121,0.2809
0.2,350,1073,1.52,16403.0,0.13679000000000002,0.41163,0.8531200000000001
0.1,450,1023,1.06,801.11,0.0028047,0.015085,-0.15979000000000002
0.2,400,1123,1.55,21202.0,0.15022,0.48123999999999995,0.9011899999999999
0.1,450,1023,1.19,1769.8,0.0061176,0.033520999999999995,-0.20561999999999997
0.3,400,1023,1.55,16995.0,0.19910999999999998,0.31573,2.1269
0.5,400,1103,1.32,12899.0,0.23283,0.13064,0.57038
0.5,450,1023,1.34,5618.4,0.093552,0.038436,0.54906
0.3,450,1123,1.11,3779.7,0.042464,0.042518,-0.45661999999999997
0.9,450,1023,1.13,2354.1,0.05128099999999999,0.0023491999999999996,0.016558
0.3,550,1073,1.24,4517.1,0.04315,0.040764,-0.11300999999999999
0.5,400,1043,1.58,23192.0,0.45895,0.40238,5.1726
0.6,450,1073,0.99,1391.1,0.024340999999999998,0.0067726,-0.17882
0.35,500,1023,1.51,15065.0,0.17213,0.17465999999999998,2.1079
0.75,500,1023,1.24,4047.7,0.074391,0.0099119,0.27412
0.2,400,1023,1.08,870.64,0.007548600000000001,0.014332,-0.12565
0.1,450,1123,1.08,2785.9,0.0098993,0.05204299999999999,-0.68716
0.7,450,1073,1.11,3386.5,0.06437999999999999,0.012605,-0.16057000000000002
0.8,500,1123,0.94,2350.9,0.041706,0.005710600000000001,-0.37335
0.5,450,1023,1.09,1096.5,0.018047,0.006525499999999999,-0.056298
0.45,500,1023,1.08,956.18,0.013472999999999999,0.005792800000000001,-0.058602999999999995
0.4,450,1023,1.24,2514.6,0.036216000000000005,0.020788,0.063501
0.1,500,1023,1.48,9417.4,0.029323000000000002,0.1701,0.49642
0.8,450,1073,1.34,18615.0,0.46133,0.07954800000000001,1.4264
0.6,350,1073,1.33,11964.0,0.28479,0.11183,0.72648
0.5,400,1063,1.04,1484.1,0.026639,0.010745999999999999,-0.16127
0.9,500,1023,1.16,2843.8,0.056089,0.002491,0.08273
0.05,500,1023,1.51,10920.0,0.015796,0.21681999999999998,0.5426
0.3,450,1023,1.31,3628.9,0.041647,0.041241,0.14287
0.6,450,1023,1.54,24256.0,0.51961,0.28441,4.7734
0.15,500,1023,1.44,7612.7,0.037728,0.12204000000000001,0.40281
0.5,400,1033,0.92,392.87,0.0071417,0.0027123,-0.064572
0.8,450,1123,1.35,24835.0,0.70614,0.15527,1.5607
0.2,450,1123,1.05,2445.8,0.019199,0.035335000000000005,-0.49193000000000003
0.2,350,1073,0.94,615.76,0.0062363,0.011391,-0.15463
0.2,500,1123,1.38,13167.0,0.08315499999999999,0.19618,-0.29439
0.5,480,1023,1.13,1402.8,0.021774,0.0077659999999999995,-0.033243
0.2,450,1023,1.19,1711.5,0.013186000000000002,0.025212000000000002,-0.1244
0.8,550,1073,1.11,3792.0,0.06338300000000001,0.0073184,-0.13041
0.5,500,1083,1.24,6447.4,0.094198,0.040287,0.077847
0.2,450,1073,1.08,1698.1,0.013576,0.024347999999999998,-0.28526999999999997
0.5,400,1033,1.06,1076.3,0.01962,0.007486399999999999,-0.086904
0.1,500,1023,1.09,971.58,0.0030586,0.016482,-0.17424
0.5,460,1023,1.26,3223.6,0.052254999999999996,0.019837999999999998,0.17659
0.4,450,1123,1.42,20968.0,0.27714,0.28501,1.6237
0.15,500,1023,1.14,1286.1,0.0064794,0.019419,-0.16137
0.4,450,1023,1.37,6002.4,0.086344,0.054701,0.5815100000000001
0.3,450,1123,1.26,8439.9,0.091055,0.10449000000000001,-0.3329
0.5,400,1043,1.32,6590.0,0.12119,0.05461799999999999,0.4474
0.2,450,1023,1.13,1189.6,0.0092041,0.017414,-0.13168
0.2,500,1023,1.09,919.45,0.006456699999999999,0.012044,-0.12308
0.4,500,1123,1.37,17452.0,0.21203000000000002,0.18355,0.9665
0.5,400,1123,1.23,9381.9,0.16629000000000002,0.08523700000000001,-0.074806
0.5,500,1113,1.33,15316.0,0.22405999999999998,0.12068,0.89059
0.1,500,1023,1.27,2781.1,0.0086399,0.047685000000000005,-0.17640999999999998
0.5,470,1023,1.39,8118.0,0.13069,0.056917999999999996,0.99866
0.4,450,1023,1.38,6452.0,0.092776,0.059578,0.65494
0.5,400,1053,1.05,1370.0,0.024716,0.0098001,-0.1341
0.8,450,1123,0.97,2862.4,0.056468,0.0079228,-0.41358
0.5,400,1033,0.95,497.95,0.0090593,0.0034365000000000003,-0.073339
0.9,500,1123,1.13,8541.3,0.17176,0.011562000000000001,-0.38735
0.5,450,1023,1.48,16239.0,0.2773,0.16047,2.4555
0.75,500,1023,1.19,2868.6,0.052225,0.006701,0.1095
0.4,350,1073,1.02,1326.5,0.023558000000000003,0.014537000000000001,-0.19141
0.4,450,1023,1.6,22931.0,0.31911999999999996,0.36293000000000003,4.0205
0.65,500,1023,1.15,1931.2,0.032823000000000005,0.0064191000000000005,0.011718000000000001
0.9,500,1023,1.04,1273.6,0.02469,0.0010674,-0.058320000000000004
0.9,450,1023,1.3,8818.4,0.2114,0.011649,0.86524
0.5,400,1103,1.26,9075.3,0.16229000000000002,0.081669,0.093159
0.6,350,1073,1.29,9219.3,0.21475999999999998,0.07738300000000001,0.37176
0.9,500,1023,0.99,903.31,0.017449,0.000755,-0.06945599999999999
0.5,400,1063,1.55,23372.0,0.45658000000000004,0.39860999999999996,4.9638
0.5,400,1023,1.55,21386.0,0.41771,0.32958000000000004,3.6737
0.9,450,1123,1.12,7935.3,0.17697000000000002,0.012245,-0.42918999999999996
0.5,410,1023,1.1,1182.2,0.021195,0.0079024,-0.057395
0.7,500,1123,1.34,23922.0,0.4809,0.14874,1.9426
0.4,450,1123,1.14,5004.0,0.068888,0.044804000000000004,-0.37496999999999997
0.5,500,1093,1.35,14173.0,0.20901999999999998,0.10862000000000001,0.99587
0.2,550,1073,1.42,11309.0,0.06880499999999999,0.14918,0.31938
0.2,450,1123,1.56,22630.0,0.14445,0.4493,1.1332
0.5,400,1113,1.21,7548.5,0.13383,0.06514299999999999,-0.15139
0.1,350,1073,1.13,2245.9,0.010135,0.054265999999999995,-0.42877
0.5,400,1123,0.91,1289.7,0.022505,0.009829899999999999,-0.24204
0.9,450,1023,1.19,3573.2,0.079085,0.0037403,0.15425999999999998
0.3,450,1023,1.43,8167.5,0.091931,0.10307999999999999,0.79855
0.5,500,1093,1.09,3003.8,0.0434,0.017497,-0.24550999999999998
0.5,500,1093,1.16,4532.1,0.065637,0.027225,-0.17726
0.9,350,1073,0.94,1359.4,0.036801,0.0023408,-0.19643
0.7,500,1123,1.02,3597.5,0.060315,0.012745999999999999,-0.41527
0.5,500,1113,1.17,6062.5,0.087162,0.038026,-0.22655
0.75,500,1023,1.28,5436.2,0.1011,0.014088999999999999,0.48767
0.5,470,1023,1.49,17316.0,0.28433,0.16608,2.7158
0.2,550,1073,1.31,6239.9,0.039800999999999996,0.07668,-0.1676
0.5,480,1023,1.51,19500.0,0.31525,0.19575,3.2042
0.8,500,1023,0.93,519.77,0.0095456,0.000897,-0.06201
0.8,500,1023,1.13,2058.9,0.038282,0.0036609999999999998,0.0090367
0.5,410,1023,1.54,21127.0,0.40138,0.30428,3.5385
0.2,350,1073,1.3,5767.5,0.053752,0.11649000000000001,-0.25163
0.5,500,1113,1.0,2206.6,0.031553,0.012907,-0.30505
0.5,470,1023,1.47,15108.0,0.24699000000000002,0.13401,2.2809
0.5,440,1023,1.13,1417.9,0.02384,0.0087428,-0.038225999999999996
0.5,420,1023,1.12,1338.6,0.023483,0.0087221,-0.046891
0.1,550,1073,1.51,15425.0,0.042527999999999996,0.25923,0.45823
0.6,550,1073,1.07,2315.0,0.033708999999999996,0.0088821,-0.1699
0.05,500,1023,1.32,3709.4,0.0052626999999999995,0.070117,-0.18306
0.8,400,1023,0.99,828.81,0.018928,0.0019299,-0.07536699999999999
0.1,400,1023,1.27,2781.9,0.010705,0.059785000000000005,-0.18455
0.6,450,1073,1.06,2192.9,0.038502999999999996,0.010801,-0.18884
0.25,500,1023,1.1,968.95,0.008601799999999998,0.010906,-0.1023
0.7,450,1123,1.3,18968.0,0.4043,0.11631,0.94104
0.2,400,1123,1.56,21538.0,0.15241,0.49318999999999996,1.0078
0.55,500,1023,1.28,3914.9,0.061964,0.019116,0.29589
0.1,400,1023,1.02,608.74,0.0024009,0.012882,-0.13724
0.9,400,1123,1.25,17088.0,0.52687,0.044539999999999996,0.099516
0.3,450,1073,1.52,19909.0,0.2025,0.32577,1.8409
0.6,500,1123,1.08,4599.1,0.071993,0.021948,-0.3862
0.4,350,1073,1.26,5647.0,0.099163,0.06957,-0.012691
0.4,450,1123,1.38,17939.0,0.23864000000000002,0.22284,1.0146
0.4,350,1073,1.56,20933.0,0.35868,0.46595,2.9795
0.5,480,1023,1.4,8739.4,0.13815999999999998,0.060765999999999994,1.1209
0.5,500,1083,0.99,1397.8,0.020252000000000003,0.0078664,-0.19389
0.5,410,1023,1.6,23243.0,0.45311999999999997,0.39046,5.1641
0.8,450,1023,1.08,1504.7,0.030849,0.0030324,-0.046209
0.3,450,1023,1.05,705.89,0.0081867,0.0075861999999999995,-0.08488899999999999
0.9,450,1073,1.29,15477.0,0.40571999999999997,0.029268000000000002,0.8483799999999999
0.1,450,1023,1.21,1983.5,0.006845100000000001,0.037622,-0.20474
0.2,450,1123,1.2,5561.7,0.041643,0.083859,-0.6585
0.8,450,1023,1.05,1234.2,0.025241999999999997,0.0024699,-0.06118099999999999
0.5,500,1033,1.52,22036.0,0.34229,0.22491999999999998,3.6661
0.5,470,1023,1.17,1808.4,0.028643000000000002,0.010386,0.001255
0.4,400,1023,1.51,16180.0,0.25265,0.24040999999999998,2.217
0.5,480,1023,1.14,1493.9,0.023193000000000002,0.008289399999999999,-0.025972000000000002
0.5,500,1073,1.3,8297.9,0.12236,0.054213,0.41594
0.5,400,1023,1.14,1527.7,0.028038,0.010623,-0.037121
0.1,400,1023,1.56,14275.0,0.052910000000000006,0.34965,1.0633
0.4,500,1123,1.35,15811.0,0.19293,0.15961,0.71322
0.6,500,1123,0.9,1386.7,0.02145,0.006390399999999999,-0.2552
0.7,500,1023,1.34,7999.1,0.14677,0.027912,0.9339799999999999
0.2,400,1023,1.34,4219.8,0.035713999999999996,0.07295700000000001,0.066073
0.5,500,1033,1.6,26900.0,0.43178,0.35136,7.0504
0.5,500,1053,1.49,21914.0,0.33595,0.21882,3.2398
0.7,450,1073,1.47,25624.0,0.6583899999999999,0.25681,4.3289
0.8,450,1023,0.9,411.93,0.0083644,0.0008230000000000001,-0.057662
0.7,450,1073,1.39,21152.0,0.48147,0.14745999999999998,2.2017
0.8,500,1023,1.05,1218.9,0.022508,0.0021149000000000003,-0.056028999999999995
0.5,420,1023,1.01,648.92,0.011364,0.004167100000000001,-0.067289
0.5,410,1023,1.46,14210.0,0.26391,0.15039,1.9844
0.2,350,1073,1.23,3957.8,0.037801999999999995,0.077306,-0.33059
0.1,400,1123,1.31,8250.2,0.030407999999999998,0.1808,-0.8809799999999999
0.8,500,1123,1.28,19494.0,0.41441000000000006,0.070471,0.66477
0.5,500,1043,1.34,7379.8,0.11055999999999999,0.046694,0.64932
0.7,450,1073,1.29,10929.0,0.2209,0.050684,0.60836
0.8,450,1123,1.29,20084.0,0.49287,0.090193,0.70049
0.4,400,1023,1.01,580.12,0.0093045,0.0052673,-0.070632
0.1,500,1123,1.25,6537.5,0.020459,0.11177000000000001,-0.91571
0.8,500,1023,1.02,996.38,0.018366999999999998,0.0017219000000000002,-0.06451699999999999
0.6,550,1073,0.97,1202.2,0.017434,0.004550800000000001,-0.16112
0.5,400,1033,1.01,769.86,0.014022999999999999,0.0053257,-0.085893
0.5,500,1103,0.92,1097.4,0.015737,0.006293399999999999,-0.19894
0.5,500,1093,1.08,2829.2,0.040868,0.016428,-0.24843
0.7,400,1023,1.3,6084.7,0.13704000000000002,0.026954000000000002,0.53076
0.95,500,1023,1.04,1341.3,0.026614999999999996,0.000543,-0.057233000000000006
